Date,BRKa,US10YT=RR,AMT,GLD,BLK,BX,IVZ,LAZ,KKR,IEP.O
2011-01-03,120498.0,3.336,51.63,138.0,190.19,14.5037673717648,24.46,35.36602676150717,14.5,34.29420996905684
2011-01-04,120200.0,3.338,51.47,134.75,190.04,14.6802838103664,24.41,35.143150363968054,14.45,34.27598367564671
2011-01-05,121300.0,3.463,50.76,134.37,192.0,14.670477341555202,24.39,36.34668291067929,15.14,34.53402961919011
2011-01-06,120600.0,3.403,50.62,133.83,189.93,14.690090279177602,24.35,37.050972326902915,15.23,34.51484404717944
2011-01-07,119681.0,3.326,50.5,133.58,188.36,14.6214449974992,24.33,36.58738942002154,14.97,35.24389578358458
2011-01-10,119557.99,3.287,50.41,134.12,191.17,14.474347965331201,24.25,37.050972326902915,15.09,35.291859713611224
2011-01-11,119005.0,3.34,50.47,134.91,193.42,14.660670872744,24.76,36.524984028710584,15.0,34.390137829110145
2011-01-12,120910.0,3.381,50.7,135.46,193.84,14.9842843435136,24.88,37.51455523378426,15.22,34.59158633522209
2011-01-13,121200.0,3.303,50.75,134.05,195.81,15.396156033583999,24.73,37.683941295913996,15.65,34.562807977206106
2011-01-14,122475.0,3.331,49.85,132.69,199.06,15.651124222675202,25.0,38.04945858787814,15.68,35.26308135559523
2011-01-18,122810.0,3.37,49.49,133.43,196.52,15.0137037499472,24.98,38.47738127115325,15.7,35.06163284948329
2011-01-19,121250.0,3.337,49.18,133.72,191.56,14.8273808425344,24.59,37.19361322132793,15.25,35.06163284948329
2011-01-20,121050.0,3.455,50.32,131.2,190.87,15.033316687569602,23.92,37.88007252574842,15.04,34.76425648331804
2011-01-21,120526.0,3.408,50.52,131.03,193.07,15.651124222675202,23.92,38.869643730822105,15.11,34.62995747924341
2011-01-24,124400.0,3.404,51.01,130.36,193.58,15.631511285052799,24.11,38.36148554443292,15.07,34.73547812530204
2011-01-25,124680.0,3.33,51.37,130.1,198.01,15.454994846451202,23.9,37.87115746984685,14.83,36.87466940449077
2011-01-26,124550.0,3.421,51.94,131.16,199.96,15.5040271905072,23.77,37.84441230214216,14.96,37.843540791029156
2011-01-27,124300.0,3.389,52.0,127.925,201.73,15.808027723654403,24.83,37.1757831095248,14.98,37.402272634783955
2011-01-28,122624.0,3.329,51.32,130.28,194.28,15.278478407849601,24.66,36.64979481133249,14.99,37.04733955258672
2011-01-31,122425.0,3.374,50.86,129.87,198.02,15.425575440017601,24.74,37.19361322132793,14.99,38.85078332158888
2011-02-01,125200.0,3.435,51.78,130.8,201.23,16.004157099878398,25.31,38.12077903509066,15.54,39.01386068367949
2011-02-02,123710.0,3.479,51.91,130.45,197.64,16.3473835082704,24.98,39.44912236442381,15.98,39.44553605391936
2011-02-03,124600.0,3.547,52.68,132.2,196.82,17.0240298562432,25.01,40.42977851359593,16.61,39.522279301240616
2011-02-04,124890.0,3.64,53.59,131.66,194.35,16.867126355264,25.4,40.11775155704116,16.99,39.704541276063296
2011-02-07,126200.0,3.64,53.66,131.68,196.0,16.8377069488304,25.6,40.20690211605681,16.78,39.896396996169905
2011-02-08,126437.0,3.737,54.28,133.14,199.37,16.965191043376002,25.39,39.761149320978575,16.29,40.241737292361805
2011-02-09,125830.0,3.652,54.59,133.07,199.62,16.42583525876,25.1,40.34954301048184,16.24,40.16499500431917
2011-02-10,126650.0,3.702,55.0,132.85,200.71,16.7298357919072,25.25,40.11775155704116,16.17,40.15540221831383
2011-02-11,127400.0,3.638,56.73,132.3225,203.42,16.827900480019203,25.75,39.689828873766054,16.08,40.433593012468414
2011-02-14,127850.0,3.621,56.01,132.95,205.01,17.1515139507888,26.02,39.93945043900986,16.27,40.65422709059102
2011-02-15,127510.0,3.604,55.81,133.97,205.66,17.3476433270128,26.5,40.608079631627206,16.27,40.433593012468414
2011-02-16,127275.0,3.623,55.62,134.1,205.34,17.357449795824,27.34,40.964681867689805,16.27,40.8364900246923
2011-02-17,127440.0,3.576,54.65,135.04,204.59,17.2888045141456,27.42,40.72397535834755,16.2,40.91323231273494
2011-02-18,127640.0,3.582,54.26,135.41,206.67,17.308417451768,27.35,40.52784412851313,16.29,41.181830320884195
2011-02-22,125055.0,3.459,52.98,136.29,198.41,16.7984810735856,26.14,39.04794484885339,16.18,40.52472447951905
2011-02-23,124208.0,3.483,51.85,137.51,195.13,16.6415775726064,25.72,38.281250041318835,16.37,40.577483843269775
2011-02-24,125028.0,3.45,52.85,136.48,201.2,16.965191043376002,25.63,38.085118811484406,16.7,40.94201067075093
2011-02-25,127550.0,3.416,53.76,137.384,203.92,17.416288608691204,26.4,38.83398350721584,17.19,41.153051962868204
2011-02-28,131300.0,3.422,53.96,137.661,203.99,17.455514483936,26.84,39.22624596688468,16.66,41.14825556986554
2011-03-01,128050.0,3.403,52.72,140.03,201.43,17.1711268884112,25.95,39.12818035196747,16.36,40.097845502281835
2011-03-02,127400.0,3.471,52.28,139.917,198.85,17.2201592324672,26.11,38.887473842625226,17.39,38.85078332158888
2011-03-03,130015.0,3.555,53.33,138.09,207.06,17.9752573309296,27.23,40.11775155704116,17.67,38.85078332158888
2011-03-04,128200.0,3.494,53.07,139.35,201.89,17.828160298761603,26.6,39.33322663770347,17.68,38.783633819551554
2011-03-07,127630.0,3.516,53.08,139.721,198.24,17.249578638900804,26.19,38.47738127115325,17.43,38.36155123531701
2011-03-08,129538.01,3.546,52.12,139.36,198.83,17.308417451768,26.55,38.93204912213305,17.51,38.35195844931168
2011-03-09,129074.0,3.469,52.19,139.41,196.9,17.5829985784816,26.5,38.65568238918455,17.42,37.29675198872532
2011-03-10,127690.0,3.362,50.78,137.77,190.38,17.2201592324672,25.62,37.91573274935468,17.23,37.25070661589973
2011-03-11,128000.0,3.402,50.81,138.22,189.98,16.965191043376002,25.84,38.33474037672821,17.41,38.1696955152104
2011-03-14,126400.0,3.365,50.22,138.86,188.43,16.651384041417604,25.42,37.66611118411087,17.28,38.12173158518375
2011-03-15,123600.0,3.301,50.02,136.27,185.7,16.2591252889696,24.91,36.92616154428101,16.59,38.08336044116242
2011-03-16,121600.0,3.204,50.44,136.24,179.77,15.7982212548432,24.09,35.2323009229837,15.83,37.53657163885858
2011-03-17,124025.0,3.257,51.04,136.97,183.96,16.033576506312002,24.68,35.40168698511343,16.41,37.104896268618695
2011-03-18,124700.0,3.268,50.62,138.37,184.55,16.3081576330256,24.85,36.35559796658085,16.28,33.83375624080097
2011-03-21,127776.0,3.326,46.61,139.14,186.0,17.112288075544,25.45,37.22035838903263,16.8,34.73547812530204
2011-03-22,127415.0,3.328,48.72,139.05,185.03,17.2005462948448,25.36,37.5323853455874,17.0,35.531679363744495
2011-03-23,127157.0,3.345,49.47,140.34,183.7,17.847773236383997,25.43,37.85332735804373,17.11,35.761906227872416
2011-03-24,127750.0,3.407,49.07,139.22,185.55,18.2008061135872,25.93,37.799837022634335,17.64,36.33747338819226
2011-03-25,127869.0,3.441,49.64,139.26,188.24,18.377322552188797,25.62,38.87855878672366,17.84,37.48860770883192
2011-03-28,126630.0,3.439,50.0,138.54,187.47,18.563645459601602,25.37,38.46846621525169,17.61,37.50779328084259
2011-03-29,127010.0,3.487,50.51,138.21,186.5,18.043902612607997,25.46,37.74634668722495,17.41,37.632499498911876
2011-03-30,128103.0,3.444,51.74,138.67,198.84,17.749708548272004,25.59,37.39865950706392,16.82,38.275216161269036
2011-03-31,125300.0,3.468,51.82,139.86,201.01,17.5339662344256,25.56,37.06880243870603,16.41,38.33277287730102
2011-04-01,125360.0,3.45,52.33,139.19,202.43,17.828160298761603,26.0,37.46997995427644,16.91,38.37114402132234
2011-04-04,124653.0,3.425,51.97,139.84,200.99,18.416548427433604,25.97,37.29167883624514,17.14,38.37114402132234
2011-04-05,123100.0,3.487,50.74,142.05,199.48,18.5734519284128,25.75,37.90681769345311,17.41,38.275216161269036
2011-04-06,122942.0,3.549,50.9,142.38,199.22,18.63229074128,25.75,38.55761677426734,17.42,38.32318009129569
2011-04-07,122887.0,3.549,50.77,142.51,197.99,18.3479031457552,25.79,38.63785227738142,17.39,38.6109636714556
2011-04-08,122775.0,3.583,50.28,143.66,196.1,18.1321608319088,25.93,38.165354314598495,17.39,39.09060297172214
2011-04-11,123497.0,3.587,50.13,142.64,195.95,17.65164386016,25.47,37.66611118411087,17.4,38.87092817220007
2011-04-12,122545.01,3.492,49.63,141.61,194.78,17.749708548272004,24.84,37.247103556737315,17.59,37.968343896237116
2011-04-13,121227.0,3.458,50.36,141.9,194.68,17.9262249868736,24.59,37.45214984247331,17.95,38.515035811402306
2011-04-14,121247.0,3.496,50.18,143.81,193.38,18.0046767373632,24.58,37.26493366854045,17.81,38.37114402132234
2011-04-15,121266.0,3.414,50.58,145.05,193.24,18.2204190512096,24.98,36.97073682378881,18.22,39.23449476180209
2011-04-18,120525.0,3.38,49.56,145.93,190.55,17.7104826730272,24.43,36.25753235166364,17.82,38.84119053558354
2011-04-19,120759.0,3.365,49.52,145.93,192.03,17.847773236383997,24.34,35.8385247242901,17.65,38.65892760148225
2011-04-20,122472.0,3.408,51.05,146.5,193.72,18.63229074128,24.69,37.247103556737315,17.98,38.75485546153556
2011-04-21,123691.0,3.395,51.31,146.74,198.88,18.9362912744272,24.8,37.06880243870603,18.21,38.75485546153556
2011-04-25,123445.0,3.363,51.05,146.87,197.13,18.6911295541472,24.6,36.837010985265344,18.23,38.62918996486573
2011-04-26,124450.0,3.309,51.79,146.38,198.93,19.083388306595204,24.85,36.64979481133249,18.3,38.706891531508916
2011-04-27,124449.0,3.359,52.87,149.2,199.9,19.112807713028797,24.82,36.57847436411998,18.39,38.6109636714556
2011-04-28,124805.0,3.312,52.38,149.82,198.0,18.779387773447997,24.97,36.42691841379337,18.77,38.40759660814259
2011-04-29,124750.0,3.29,52.31,152.37,195.94,18.5734519284128,24.87,36.55172919641528,18.96,38.46706996281844
2011-05-02,122832.0,3.281,51.54,150.414,195.53,18.289064332888,25.15,37.19361322132793,18.6,38.1121387991784
2011-05-03,123440.0,3.251,52.52,149.88,194.07,18.289064332888,25.06,37.22035838903263,18.24,38.102546013173075
2011-05-04,122310.0,3.221,51.74,147.73,194.01,17.896805580440002,24.57,36.40017324608868,17.8,36.83629826046945
2011-05-05,119355.0,3.154,52.96,143.47,191.47,17.40648213988,24.14,35.49083754412908,17.65,36.91879622011529
2011-05-06,120280.0,3.148,52.41,145.3,195.74,17.4653209527472,24.27,35.624563382652546,17.73,37.95865422309313
2011-05-09,121190.0,3.157,53.07,147.38,196.67,17.7202891418384,24.41,34.9559341900352,17.79,38.6109636714556
2011-05-10,121924.0,3.214,53.69,147.9,198.0,17.965450862118402,24.5,35.59781821494786,17.8,38.75485546153556
2011-05-11,120175.0,3.157,53.52,146.54,194.52,17.4457080151248,24.54,35.2323009229837,17.52,38.422945065751136
2011-05-12,121020.0,3.226,53.31,146.59,195.88,17.2201592324672,25.2,35.44626226462126,17.1,38.08336044116242
2011-05-13,119493.0,3.169,52.94,145.63,194.24,17.063255731488,25.01,35.34819664970404,17.44,38.17928830121572
2011-05-16,119100.0,3.147,52.5,145.37,191.95,16.4944805404384,24.64,35.25013103478683,17.35,38.32318009129569
2011-05-17,118334.0,3.114,52.2,144.74,190.54,16.5435128844944,24.31,34.13574904709123,17.22,38.09295322716775
2011-05-18,119345.0,3.184,52.16,145.6,193.25,16.8082875423968,24.69,34.23381466200845,17.4,38.582185313439616
2011-05-19,118861.0,3.173,52.08,145.65,198.1,16.896545761697602,24.68,34.3229652210241,17.28,38.430619294555385
2011-05-20,118045.0,3.147,53.64,147.49,197.51,16.621964634984,25.0,34.251644773811584,17.13,38.75485546153556
2011-05-23,116975.0,3.129,53.15,147.83,194.74,16.229705882536003,24.29,33.155092897919126,16.75,38.00661815311978
2011-05-24,116375.0,3.116,54.14,148.59,193.05,16.278738226592,24.04,33.49386502217859,17.12,38.447886309364975
2011-05-25,117200.0,3.129,54.3,148.58,195.41,16.5435128844944,24.01,34.260559829713145,16.99,38.73566988952491
2011-05-26,117598.0,3.059,55.22,148.22,197.54,16.592545228550403,24.23,34.064428599878724,17.0,40.06906714426585
2011-05-27,117095.0,3.072,54.91,149.7,200.67,16.720029323096004,24.33,34.831123407413294,17.12,41.17223753487887
2011-05-31,118775.0,3.059,55.48,149.64,205.56,16.9063522305088,24.67,34.724142736594516,17.19,44.55849099476057
2011-06-01,115705.0,2.944,54.13,149.91,199.35,16.572932290928,23.5,33.19075312152538,17.2,44.11722283851535
2012-01-03,116320.0,1.956,58.81,155.92,181.27,14.356670339596802,20.56,24.09739610192939,13.3,35.282266927605896
2012-01-04,115210.0,1.984,59.66,156.71,179.96,14.180153900995201,20.35,23.945840151602788,13.26,35.195931853557916
2012-01-05,115650.0,1.996,60.35,157.78,179.33,14.307637995540802,20.57,23.936925095701223,13.22,35.3601190801818
2012-01-06,114500.0,1.958,60.25,157.2,179.13,14.611638528688001,20.77,24.418338114385715,13.4,35.8832946840112
2012-01-09,114500.0,1.956,60.42,156.5,179.25,14.768542029667202,20.89,24.4985736174998,13.59,37.30155341115092
2012-01-10,115900.0,1.963,61.31,158.64,183.09,15.1411878444928,21.62,25.131542586510896,13.71,37.10403775961311
2012-01-11,116914.0,1.905,62.25,159.67,183.87,15.288284876660802,21.29,24.543148897007622,13.9,36.99805375147088
2012-01-12,117850.0,1.926,62.45,160.38,187.06,15.0137037499472,21.72,24.09739610192939,13.91,36.61265735822639
2012-01-13,116520.0,1.87,62.32,159.26,186.57,15.0137037499472,21.62,23.428766909312035,14.07,36.74754609586196
2012-01-17,116950.0,1.858,61.83,160.5,187.46,15.0725425628144,21.63,23.58032285963864,13.94,36.60302244839528
2012-01-18,118215.0,1.898,62.42,161.6,187.8,15.150994313304,21.97,23.901264872094963,13.93,36.249421257593454
2012-01-19,119360.0,1.982,62.2,161.22,187.54,15.3863495647728,22.17,24.32918755537007,14.1,36.103934119143666
2012-01-20,119775.0,2.025,61.51,162.07,182.82,15.611898347430401,22.44,24.810600574054565,14.1,36.05383258802189
2012-01-23,118830.0,2.058,61.81,163.16,185.56,15.523640128129601,22.4,24.81951562995613,13.88,36.03456276835966
2012-01-24,117574.0,2.063,62.47,162.01,189.02,15.778608317220801,22.39,24.73036507094048,13.68,36.17908641582633
2012-01-25,119950.0,2.002,62.97,166.42,188.24,15.454994846451202,22.18,24.721450015038915,13.97,36.61265735822639
2012-01-26,119450.0,1.94,62.15,167.27,187.86,15.298091345471999,22.78,25.185032921920282,13.75,36.47776862059081
2012-01-27,119211.0,1.891,63.01,168.97,187.49,15.2686719390384,22.99,25.176117866018718,13.83,36.36214970261747
2012-01-30,117925.0,1.846,62.86,168.03,183.22,15.5530595345632,22.55,25.042392027495247,13.94,36.20799114531967
2012-01-31,117925.0,1.795,63.51,169.31,182.0,15.5040271905072,22.57,25.604040549293824,13.98,36.71864136636863
2012-02-01,117800.0,1.83,63.35,169.56,183.0,16.317964101836804,23.18,26.504461195351862,14.56,36.7669122646225
2012-02-02,118120.0,1.823,63.23,171.05,183.77,16.3571899770816,23.15,25.648615828801642,14.46,36.641562087719734
2012-02-03,119800.0,1.924,63.37,167.64,188.64,16.4846740716272,23.88,25.755596499620424,14.54,37.68984027734473
2012-02-06,119840.0,1.901,63.13,167.18,190.18,16.474867602816,23.89,24.66795967962953,14.82,37.64359271015539
2012-02-07,119875.0,1.977,63.37,169.7,189.47,16.366996445892802,24.28,24.043905766519995,14.96,37.6532276199865
2012-02-08,119475.0,1.982,63.85,168.5,190.25,16.053189443934404,24.32,24.42725317028728,14.87,38.05789383289322
2012-02-09,118855.02,2.036,63.79,168.02,190.19,16.2689317577808,24.44,24.578809120613883,15.06,38.39511567698215
2012-02-10,117980.0,1.984,63.29,167.14,190.0,15.7295759731648,24.1,24.418338114385715,15.07,37.59541816099984
2012-02-13,119230.0,1.977,64.01,167.51,192.45,15.788414786032003,24.36,24.373762834877898,15.01,38.240957119684346
2012-02-14,118475.0,1.938,64.38,167.12,191.52,15.258865470227201,23.95,24.355932723074766,14.61,38.06752874272434
2012-02-15,116910.0,1.933,63.55,168.108,189.88,15.249059001416,23.85,24.864090909463954,14.54,38.780512070226635
2012-02-16,118340.0,1.984,62.56,168.0,193.12,15.651124222675202,24.73,25.67536099650634,14.89,39.3104321109378
2012-02-17,119190.0,2.0,62.5,167.35,196.19,15.660930691486401,24.7,26.66493220158002,15.1,39.3875113895867
2012-02-21,119375.0,2.061,62.99,171.02,194.53,15.3177042830944,24.8,26.709507481087847,15.08,39.68619359435118
2012-02-22,118170.0,2.002,63.26,172.94,193.51,15.3373172207168,24.76,26.745167704694108,14.97,39.917431430297874
2012-02-23,119000.0,1.997,63.91,173.02,197.13,15.3078978142832,24.95,27.08393982895356,14.89,40.06195507776456
2012-02-24,120000.0,1.977,64.16,172.231,196.0,15.6707371602976,24.88,27.03936454944574,14.75,40.3316362039374
2012-02-27,120350.0,1.926,63.1,171.7,197.71,15.494220721696001,24.77,27.24441083518173,14.58,39.63801904519562
2012-02-28,119265.0,1.941,62.27,173.49,198.33,15.405962502395202,24.96,27.511862512228667,14.32,40.948366782226884
2012-02-29,117934.0,1.974,62.58,164.286,199.0,15.3177042830944,24.77,27.15526027616608,14.32,41.14106497884913
2012-03-01,118360.0,2.03,63.04,166.61,198.5,15.425575440017601,24.88,27.404881841409892,14.24,41.16996970834246
2012-03-02,117434.0,1.979,62.59,166.34,198.25,14.994090812324801,24.77,27.11960005255982,13.92,41.3626679049647
2012-03-05,118895.0,2.007,62.89,165.65,195.24,14.8371873113456,24.42,26.82540320780819,13.86,40.370272192360154
2012-03-06,117855.0,1.95,62.18,162.7,193.17,14.2389927138624,23.88,26.308329965517437,13.61,40.418446741515716
2012-03-07,118005.0,1.972,62.18,163.63,196.72,14.611638528688001,24.26,26.745167704694108,13.98,40.46662129067127
2012-03-08,118430.0,2.016,62.44,165.28,195.55,14.807767904912,24.6,27.19092049977234,14.18,41.1651522534269
2012-03-09,119065.0,2.03,62.22,166.3799,196.91,14.8273808425344,24.87,27.25332589108329,14.26,41.38193772462694
2012-03-12,119235.0,2.037,62.0,165.07,194.88,14.8862196554016,25.06,26.994789269937918,14.26,41.121795159186895
2012-03-13,121250.0,2.126,61.9,162.3,203.0,15.052929625192,25.99,27.49403240042554,14.49,41.96130870226877
2012-03-14,121074.0,2.274,62.96,159.57,200.67,14.994090812324801,25.97,27.66341846255527,14.34,41.621972795480545
2012-03-15,122000.0,2.279,63.17,161.08,205.08,15.0431231563808,26.37,26.869978487316015,14.31,41.68983997683819
2012-03-16,122190.0,2.2976,63.34,161.3,205.6,15.003897281136,26.14,26.789742984201926,14.33,41.7867930930634
2012-03-19,122115.0,2.375,63.85,161.59,205.09,15.062736094003201,26.3,26.887808599119136,14.4,41.7867930930634
2012-03-20,122189.0,2.363,62.93,160.13,203.3,15.0823490316256,26.06,26.727337592890976,14.19,41.68983997683819
2012-03-21,121740.0,2.296,62.44,160.21,201.34,15.2294460637936,26.38,26.656017145678454,14.34,41.688870445675946
2012-03-22,121479.0,2.282,61.98,159.57,198.52,15.2392525326048,25.78,26.09436862387988,14.18,41.68983997683819
2012-03-23,122170.0,2.234,61.75,161.5329,201.11,15.052929625192,26.29,26.343990189123694,14.51,41.68983997683819
2012-03-26,123555.0,2.253,62.27,164.4,205.19,15.356930158339201,26.84,26.28158479781274,14.57,41.550227489473905
2012-03-27,122659.0,2.187,62.1,163.24,203.58,15.298091345471999,26.47,26.067623456175188,14.73,41.679175134053416
2012-03-28,122775.0,2.201,62.26,161.51,202.73,15.445188377640001,26.31,25.90715244994702,14.83,41.592886860612985
2012-03-29,122490.0,2.159,62.38,161.28,199.59,15.3373172207168,26.13,25.265268425034364,14.76,41.67529700940441
2012-03-30,121900.0,2.214,63.02,162.12,204.9,15.631511285052799,26.67,25.461399654868785,14.83,41.82557433955348
2012-04-02,122693.0,2.18,64.01,162.94,206.29,15.5530595345632,26.77,25.87149222634076,15.01,41.71892591170576
2012-04-03,122357.0,2.293,63.24,159.89,206.57,15.347123689528,26.59,26.058708400273623,15.03,42.65937113909025
2012-04-04,121750.0,2.223,62.65,157.21,203.82,15.0431231563808,25.98,25.095882362904632,14.73,42.65927418597402
2012-04-05,121295.0,2.181,63.41,158.31,205.98,15.20002665736,26.02,24.623384400121708,14.69,43.241089836441475
2012-04-06,,2.047,,,,,,,,
2012-04-09,119700.0,2.047,62.3,159.37,202.74,14.768542029667202,25.19,24.01716059881531,14.15,44.918378747137524
2012-04-10,118195.0,1.986,61.62,161.1,198.6,14.2880250579184,24.45,23.615983083244892,13.66,44.11366788246832
2012-04-11,118725.0,2.037,63.09,161.065,197.81,14.3468638707856,24.81,23.607068027343328,13.9,45.08319904472037
2012-04-12,120173.0,2.056,63.81,162.7,201.71,14.5037673717648,25.37,24.525318785204497,14.42,45.15106622607802
2012-04-13,118385.0,1.989,63.16,160.85,197.81,14.248799182673599,24.71,23.901264872094963,14.19,46.28541768591291
2012-04-16,119525.0,1.982,63.72,160.46,198.18,14.307637995540802,24.68,23.52683252422925,14.07,46.39206611376064
2012-04-17,121310.0,1.996,64.36,160.27,201.81,14.2389927138624,25.07,23.41985185341047,14.32,46.527800476475925
2012-04-18,119750.0,1.975,64.1,159.31,196.01,14.5527997158208,24.5,23.063249617347882,14.29,46.702316085681296
2012-04-19,119050.0,1.968,63.85,159.43,190.6,13.8663468990368,24.29,22.991929170135368,14.29,45.810347416409414
2012-04-20,118580.0,1.959,64.0,159.54,190.4,13.680023991624001,24.18,22.92060872292285,14.09,46.27572237429039
2012-04-23,118294.0,1.94,63.13,159.07,186.94,13.1700876134416,23.72,22.858203331611897,13.63,46.72170670892634
2012-04-24,119700.0,1.974,63.53,159.3,188.57,13.1112488005744,24.03,22.742307604891558,13.65,46.77987857866146
2012-04-25,119756.0,1.987,64.74,159.62,191.4,12.944538830784,24.45,23.589237915540203,13.85,47.94331597336393
2012-04-26,120700.0,1.947,64.86,161.03,193.25,12.895506486728001,25.06,23.87451970439027,14.05,47.99179253147653
2012-04-27,120925.0,1.936,65.1,161.38,192.5,13.0818293941408,25.1,24.60555428831858,14.4,47.70093318280092
2012-04-30,120800.0,1.919,65.58,161.88,191.58,13.297571707987201,24.84,24.525318785204497,14.12,47.01256605760196
2012-05-01,122185.0,1.945,65.43,161.32,190.5,13.3564105208544,25.18,24.382677890779462,14.15,45.849128662899496
2012-05-02,121775.0,1.928,65.92,160.59,188.78,12.993571174840001,24.75,23.838859480784006,13.57,44.5305662822367
2012-05-03,121800.0,1.933,67.05,158.97,183.16,12.709183579315201,24.34,23.089994785052575,13.5,43.07626953885863
2012-05-04,121950.0,1.879,66.44,159.47,183.17,12.6797641728816,23.7,22.84037321980876,13.11,43.02779298074602
2012-05-07,123676.0,1.873,67.25,159.08,183.82,12.6895706416928,23.63,23.214805567674482,13.29,41.99039463713633
2012-05-08,123744.0,1.842,67.75,156.0,182.34,12.650344766448,23.42,22.92060872292285,13.03,42.24247273932186
2012-05-09,122560.0,1.826,67.0,154.47,180.27,12.3659571709232,23.23,22.564006486860254,13.0,43.70646479432246
2012-05-10,122950.0,1.874,67.54,154.77,179.68,12.454215390224,22.74,22.653157045875908,12.92,44.62751939846191
2012-05-11,122795.0,1.841,67.62,153.56,179.77,12.3855701085456,23.25,22.287639753911755,12.82,44.67599595657451
2012-05-14,121675.0,1.769,67.2,151.33,176.49,11.9540854808528,22.56,21.699246064408484,12.72,43.66765734723796
2012-05-15,121425.0,1.77,67.77,149.74,176.85,11.9540854808528,22.49,21.4674546109678,12.39,43.34599826409983
2012-05-16,121800.0,1.759,66.82,149.46,175.07,11.9835048872864,22.06,20.665099579826975,12.06,41.90262623285452
2012-05-17,120850.0,1.69,64.8,152.8,173.97,11.3166650081248,21.61,20.718589915236365,11.47,40.246374372041416
2012-05-18,119850.0,1.723,64.42,154.55,171.91,11.3166650081248,21.13,20.42439307048473,11.1,39.38861681700638
2012-05-21,120220.0,1.743,65.51,154.65,167.73,11.473568509104,21.48,20.754250138842625,11.34,39.973451513621185
2012-05-22,120550.0,1.777,65.07,152.08,163.37,11.7579561046288,21.36,20.772080250645754,11.59,40.256121616985
2012-05-23,120455.0,1.733,65.18,151.62,167.5,11.816794917496,21.63,20.674014635728547,11.58,40.74348386416399
2012-05-24,120217.0,1.783,65.85,151.41,170.44,11.777569042251201,21.6,20.64726946802385,11.63,41.1333736619072
2012-05-25,119500.0,1.747,65.75,152.68,171.36,12.0227307625312,21.54,20.593779132614458,11.7,40.5485389652924
2012-05-29,120133.0,1.748,66.31,151.02,174.6,12.326731295678401,21.96,20.85231575375984,12.17,40.57778070012315
2012-05-30,119250.0,1.619,65.19,151.91,170.77,12.1011825130208,21.55,20.522458685401944,12.01,40.44131927091303
2012-05-31,118850.0,1.563,64.88,151.62,170.8,11.8069884486848,21.75,20.558118909008204,11.75,40.18789090237994
2012-06-01,119845.0,1.459,63.15,157.5,166.57,11.6500849477056,20.85,20.299582287862826,11.74,39.408111306893545
2013-01-02,139610.0,1.835,79.05,163.17,212.77,15.876673005332803,26.96,27.87737980419282,15.7,47.1645468
2013-01-03,140549.0,1.911,77.12,161.2,213.35,15.8472535988992,27.01,28.349877766975755,15.51,47.27308445999999
2013-01-04,140803.07,1.903,77.05,160.44,218.03,16.1414476632352,27.56,29.35727908385256,15.49,50.06546244
2013-01-07,140190.0,1.901,76.96,159.43,217.63,16.435641727571202,27.48,29.294873692541607,15.54,50.77589076
2013-01-08,141000.0,1.864,77.27,160.56,214.26,16.3571899770816,27.23,29.642560872702635,15.64,53.282123999999996
2013-01-09,140000.0,1.86,77.73,160.49,214.82,16.376802914704,27.37,29.84760715843862,15.74,54.70298063999999
2013-01-10,141768.0,1.899,78.67,161.98,218.75,16.5533193533056,27.56,30.275529841713734,15.92,50.6180178
2013-01-11,141525.0,1.866,78.78,161.06,221.01,16.5337064156832,27.74,30.213124450402777,15.98,52.72956864
2013-01-14,143000.0,1.848,78.7,161.54,222.19,16.572932290928,27.34,30.106143779584002,16.28,54.40696884
2013-01-15,143205.0,1.836,79.32,162.558,223.25,16.5435128844944,27.53,30.230954562205905,16.62,55.62061721999999
2013-01-16,142964.0,1.819,78.7,162.65,222.24,16.6023516973616,27.23,30.016993220568352,16.4,58.69913994
2013-01-17,143484.0,1.884,78.87,163.35,232.0,16.818094011208,27.48,30.320105121221545,16.67,57.722301
2013-01-18,143502.0,1.84,79.35,163.09,233.93,17.3868692022576,27.66,30.293359953516852,16.93,57.02173974
2013-01-22,144805.0,1.844,79.25,163.67,236.96,17.632030922537602,27.89,30.988734313838904,17.08,58.30445754
2013-01-23,145568.0,1.828,78.97,163.21,235.99,17.6810632665936,27.59,30.953074090232647,17.27,59.20236
2013-01-24,146227.0,1.852,79.63,161.42,236.33,17.8673861740064,27.77,31.149205320067065,17.21,62.162478
2013-01-25,147290.0,1.949,79.9,160.65,236.42,17.8673861740064,28.2,31.34533654990149,16.9,62.2611486
2013-01-28,146720.0,1.965,78.88,160.29,234.86,17.6908697354048,27.99,31.559297891539043,16.85,62.86303926
2013-01-29,146495.0,1.999,78.62,160.99,238.01,17.8771926428176,28.33,30.944159034331076,16.93,61.93553562
2013-01-30,145505.0,1.992,76.95,162.19,237.4,17.102481606732802,28.28,30.953074090232647,17.02,61.047500219999996
2013-01-31,145875.0,1.985,76.15,161.2,236.28,18.14196730072,27.25,30.890668698921694,16.88,59.08395528
2013-02-01,147086.18,2.025,76.65,161.45,236.89,18.730355429392002,27.77,31.79108934497972,17.49,61.56058734
2013-02-04,145010.0,1.957,76.46,162.0,234.48,18.4753872403008,27.28,31.85349473629067,17.45,61.18563906
2013-02-05,146825.0,2.005,76.73,161.96,238.86,18.5734519284128,27.59,32.06745607792823,17.8,62.08354152
